Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
24-July-2012,305.90,309.15,300.70,308.15,304.924649244466607449,192513,3869,58701959.00,50189,26.07,8.45,2.25
23-July-2012,316.45,316.45,299.05,303.85,306.681624768939079081,252639,5998,77479739.00,103603,41.01,17.40,-12.60
20-July-2012,317.00,319.35,313.70,314.25,315.756551400875226979,253877,4665,80163326.00,59618,23.48,5.65,-2.75
19-July-2012,327.00,327.15,315.90,317.00,319.181454918881315787,241498,5867,77081683.00,72255,29.92,11.25,-10.00
18-July-2012,324.00,326.50,317.60,324.60,323.078344108262303759,408046,5779,131830826.00,146851,35.99,8.90,0.60
17-July-2012,323.20,328.85,320.00,323.60,325.641459913948294035,613817,8071,199884264.00,369577,60.21,8.85,0.40
16-July-2012,315.45,322.00,310.00,319.65,317.452026073083040337,403021,6700,127939833.00,172413,42.78,12.00,4.20
13-July-2012,309.00,309.85,306.65,307.80,308.379177002772508390,137060,2358,42266450.00,57625,42.04,3.20,-1.20
12-July-2012,316.00,316.00,305.70,306.25,307.872462899757123139,186926,3421,57549368.00,91401,48.90,10.30,-9.75
11-July-2012,317.75,320.75,315.20,315.85,317.788133197033299258,91954,1682,29221890.00,21723,23.62,5.55,-1.90
10-July-2012,317.00,324.95,316.75,321.45,320.645214871359909527,84888,2279,27218931.00,23733,27.96,8.20,4.45
9-July-2012,320.50,320.55,313.85,316.70,316.569380174195266047,78877,1625,24970043.00,16350,20.73,6.70,-3.80
6-July-2012,324.00,325.40,319.80,321.50,322.496065798854064901,75746,1573,24427787.00,14171,18.71,5.60,-2.50
5-July-2012,326.50,328.20,322.55,323.95,325.017035494787753904,139767,2416,45426656.00,54578,39.05,5.65,-2.55
4-July-2012,319.50,327.90,319.00,326.50,324.161476915826254726,271593,5402,88039988.00,102431,37.71,8.90,7.00
3-July-2012,311.95,322.55,311.90,319.50,319.335858383728536611,724606,14460,231392679.00,231818,31.99,10.65,7.55
2-July-2012,306.30,311.05,305.30,309.85,308.783125375561132515,141455,2046,43678917.00,35788,25.30,5.75,3.55
29-June-2012,304.00,307.70,302.60,305.00,304.520065535488973842,531010,4510,161703200.00,371298,69.92,5.10,1.00
28-June-2012,305.80,307.00,302.40,303.45,304.186848285088213041,381973,3886,116191163.00,254953,66.75,4.60,-2.35
27-June-2012,308.00,308.00,303.10,305.00,305.389889508887328627,135305,1604,41320779.00,56767,41.95,4.90,-3.00
26-June-2012,309.00,310.65,304.05,306.30,306.631130258774580773,142286,1994,43629317.00,40003,28.11,6.60,-2.70
25-June-2012,311.00,314.50,307.70,308.70,310.208691218574734282,101988,1435,31637564.00,44253,43.39,6.80,-2.30
22-June-2012,311.50,312.40,306.55,310.75,309.781759514742434953,87706,1768,27169719.00,18382,20.96,5.85,-0.75
21-June-2012,311.60,314.00,309.50,312.05,311.723143069943801205,147690,2455,46038391.00,25624,17.35,4.50,0.45
20-June-2012,315.70,316.90,309.40,310.70,311.547179522371671699,145720,2500,45398655.00,52194,35.82,7.50,-5.00
19-June-2012,309.00,315.70,308.55,314.75,312.363769107073544905,108206,2196,33799634.00,32921,30.42,7.15,5.75
18-June-2012,313.00,314.90,306.20,309.10,310.210756310439463362,84899,1628,26336583.00,20723,24.41,8.70,-3.90
15-June-2012,304.00,312.95,302.70,311.90,308.130038194135183137,190867,3534,58811856.00,44977,23.56,10.25,7.90
14-June-2012,309.90,309.90,303.85,305.35,305.303312926359979009,142925,1651,43635476.00,75953,53.14,6.05,-4.55
13-June-2012,310.00,313.00,306.25,307.65,309.714194892404452542,176169,3852,54562040.00,36379,20.65,6.75,-2.35
12-June-2012,301.90,309.75,301.65,308.70,306.914115430887101880,126344,2449,38776757.00,26716,21.15,8.10,6.80
11-June-2012,308.70,308.70,303.65,304.55,305.142074996061131243,152328,1867,46481682.00,62975,41.34,5.05,-4.15
8-June-2012,299.75,305.70,297.40,303.85,302.470472109641880796,219843,3072,66496016.00,82997,37.75,8.30,4.10
7-June-2012,298.25,302.15,294.10,300.60,298.728543775296461759,176161,3569,52624319.00,35404,20.10,8.05,2.35
