Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
26-September-2014,610.00,616.90,588.15,611.50,605.664187191459188997,298988,11206,181086324.00,52481,17.55,28.75,1.50
25-September-2014,606.00,617.00,598.55,608.35,610.104598827329648964,261284,10192,159410570.00,47626,18.23,18.45,2.35
24-September-2014,588.10,603.00,574.00,600.35,587.586111438043115792,407832,12157,239636419.00,97202,23.83,29.00,12.25
23-September-2014,620.00,625.00,579.00,585.00,598.993971627693536832,302901,12297,181435873.00,96765,31.95,46.00,-35.00
22-September-2014,626.70,626.70,607.70,613.55,613.658850946447255778,189234,8406,116125119.00,52926,27.97,19.00,-13.15
19-September-2014,622.25,637.25,622.00,627.80,630.688574181193924520,252227,9616,159076687.00,56259,22.30,15.25,5.55
18-September-2014,612.70,623.00,606.60,620.25,617.163674680391659374,193127,6359,119190969.00,50680,26.24,16.40,7.55
17-September-2014,623.00,627.80,603.85,609.75,612.391871896587721607,220322,8988,134923402.00,30306,13.76,23.95,-13.25
16-September-2014,632.70,639.05,613.60,619.65,626.596887819701190174,394900,12675,247443111.00,54616,13.83,25.45,-13.05
15-September-2014,612.80,634.00,610.35,629.70,627.981695914714073557,550806,18157,345896086.00,87019,15.80,23.65,16.90
12-September-2014,576.50,616.00,576.00,612.55,601.877001709315347630,593805,21532,357397573.00,81547,13.73,40.00,36.05
11-September-2014,578.00,579.00,566.65,575.80,572.501923009068134504,113364,5363,64901108.00,31749,28.01,12.35,-2.20
10-September-2014,578.00,582.05,575.00,577.60,578.522005094158419975,143694,5601,83130141.00,44157,30.73,7.05,-0.40
9-September-2014,566.00,578.80,566.00,575.20,572.509121689913078633,237456,8291,135945726.00,56619,23.84,12.80,9.20
8-September-2014,561.75,565.40,558.65,563.40,562.369013234174219087,145759,5404,81970345.00,51558,35.37,6.75,1.65
5-September-2014,554.70,559.30,546.00,557.30,554.098165646549823249,430833,6413,238723775.00,268824,62.40,13.30,2.60
4-September-2014,554.00,568.90,549.55,551.80,557.567053703658743839,329512,10722,183725035.00,76964,23.36,19.35,-2.20
3-September-2014,560.00,562.45,550.00,552.90,555.518600103701042771,295079,8928,163921873.00,75253,25.50,12.45,-7.10
2-September-2014,532.10,575.20,532.10,557.40,561.729819436118785024,698977,22525,392636224.00,119241,17.06,43.10,25.30
1-September-2014,519.80,531.95,515.00,529.70,525.212731279186347625,186517,5171,97961103.00,66841,35.84,16.95,9.90
28-August-2014,514.00,515.90,506.95,514.30,511.780165541055197278,98465,3494,50392434.00,21894,22.24,8.95,0.30
27-August-2014,514.00,517.00,508.50,513.15,512.115215557430182480,90092,3252,46137484.00,13648,15.15,8.50,-0.85
26-August-2014,507.00,517.10,505.20,511.45,511.640583367686537900,198914,7727,101772475.00,43300,21.77,11.90,4.45
25-August-2014,496.90,508.10,495.30,505.95,503.909277637240275885,185004,6150,93225232.00,56553,30.57,12.80,9.05
22-August-2014,492.00,501.00,491.80,498.10,497.062332328292300752,168484,7136,83747050.00,45089,26.76,9.20,6.10
21-August-2014,492.00,499.70,486.30,492.90,493.398468534124385412,194846,7944,96136718.00,49514,25.41,13.40,0.90
20-August-2014,474.00,496.40,472.35,491.90,487.438284935581039483,394061,12995,192080418.00,117597,29.84,24.05,17.90
19-August-2014,472.00,476.00,465.70,473.95,471.137074957679474409,183717,5720,86555890.00,52862,28.77,10.30,1.95
18-August-2014,446.25,471.00,442.00,469.75,461.291480608727776163,557622,14799,257226278.00,211043,37.85,29.00,23.50
14-August-2014,442.00,452.00,432.90,448.00,442.482449638451022055,242844,8525,107454208.00,56342,23.20,19.10,6.00
13-August-2014,445.55,450.50,437.15,439.30,445.032881138984188935,95313,3591,42417419.00,24007,25.19,13.35,-6.25
12-August-2014,438.25,445.75,437.55,444.90,442.872855010493473844,89103,3809,39461300.00,34972,39.25,8.20,6.65
11-August-2014,439.00,442.90,435.25,436.85,439.635802351506374221,52477,2139,23070768.00,12143,23.14,7.65,-2.15
8-August-2014,432.00,437.75,430.35,436.50,433.970556076226179318,64020,2243,27782795.00,17330,27.07,7.40,4.50
7-August-2014,436.00,439.35,432.50,435.10,435.738839530547329165,82053,3058,35753679.00,8659,10.55,6.85,-0.90
6-August-2014,440.55,440.60,433.10,435.05,436.204544668488223290,86739,3463,37835946.00,29344,33.83,7.50,-5.50
5-August-2014,443.25,443.35,435.75,440.55,440.572971651460766555,89987,3348,39645840.00,23496,26.11,7.60,-2.70
4-August-2014,445.00,447.30,437.05,440.95,440.688989845413524587,130089,3660,57328790.00,53124,40.84,10.25,-4.05
1-August-2014,456.90,460.70,440.35,442.50,451.265606855980268903,208402,6509,94044655.00,64736,31.06,20.35,-14.40
31-July-2014,448.35,462.65,447.40,456.30,457.409845744146316953,318432,10392,145653932.00,88523,27.80,15.25,7.95
30-July-2014,441.00,451.00,439.40,447.70,444.577412722179635055,139583,4869,62055449.00,43282,31.01,11.60,6.70
28-July-2014,445.00,446.00,438.00,439.75,440.798935588641991188,62194,2305,27415049.00,18077,29.07,8.00,-5.25
25-July-2014,440.00,445.95,439.30,444.70,443.418283787503440682,116256,3710,51550036.00,32566,28.01,6.65,4.70
24-July-2014,441.05,443.90,437.85,439.30,440.136866992333501382,57523,2205,25317993.00,14402,25.04,6.05,-1.75
23-July-2014,440.35,447.20,438.30,442.00,442.937398160807596501,106786,3913,47299513.00,17723,16.60,8.90,1.65
22-July-2014,440.00,443.30,436.70,440.70,439.154056365878314578,270057,2469,118596627.00,219175,81.16,6.60,0.70
21-July-2014,442.75,444.00,436.10,437.50,439.322826384453973177,65766,1982,28892505.00,19040,28.95,7.90,-5.25
18-July-2014,439.95,443.90,439.25,440.95,441.647314254089549697,93959,3796,41496740.00,16572,17.64,4.65,1.00
17-July-2014,430.40,440.85,430.40,437.15,437.690628809626804042,101716,3202,44520140.00,21951,21.58,10.45,6.75
16-July-2014,435.00,436.00,430.00,431.80,431.949052413384660941,67540,1944,29173839.00,29089,43.07,6.00,-3.20
15-July-2014,434.25,435.40,427.55,432.95,430.919936913461726847,102082,3616,43989169.00,23746,23.26,7.85,-1.30
14-July-2014,437.00,438.55,429.15,432.65,432.417743515581265161,85744,2768,37077227.00,20668,24.10,9.40,-4.35
11-July-2014,433.00,444.80,430.50,435.75,438.165520165849981153,127344,5284,55797750.00,27508,21.60,14.30,2.75
10-July-2014,436.00,442.10,425.90,435.00,433.311896848304615294,137196,6386,59448659.00,22698,16.54,16.20,-1.00
9-July-2014,445.30,446.55,433.25,436.05,440.988123797386110902,160068,5514,70588087.00,36167,22.59,13.30,-9.25
8-July-2014,450.45,460.45,437.95,442.20,453.153540011728954523,375140,10007,169996019.00,89520,23.86,22.50,-8.25
7-July-2014,450.00,453.00,444.60,449.30,448.604785612231370873,135782,4165,60912455.00,41850,30.82,8.40,-0.70
4-July-2014,448.00,452.70,441.60,447.90,448.047984263337972021,191146,6110,85642580.00,48528,25.39,11.10,-0.10
3-July-2014,444.50,448.00,443.35,446.50,446.187168135490366447,72507,2500,32351693.00,24020,33.13,4.65,2.00
2-July-2014,437.00,446.15,437.00,443.50,442.316263554263929252,256008,7001,113236502.00,68721,26.84,9.15,6.50
1-July-2014,438.80,441.40,435.20,436.30,438.496263736263736263,145600,3940,63845056.00,40701,27.95,6.20,-2.50
30-June-2014,442.00,445.00,436.30,437.95,440.935925190834783559,310871,8827,137074192.00,71909,23.13,8.70,-4.05
27-June-2014,423.90,442.40,423.70,437.30,434.768313340351823046,274513,6304,119349554.00,85404,31.11,18.70,13.40
26-June-2014,425.00,431.90,421.60,426.25,424.996391072477908485,180386,5049,76663399.00,41289,22.89,10.30,1.25
25-June-2014,429.05,430.70,424.25,426.30,427.571344957180703591,129848,3644,55519284.00,28302,21.80,6.45,-2.75
24-June-2014,426.80,429.10,423.50,426.35,426.854343810321089809,144539,4343,61697100.00,39161,27.09,5.60,-0.45
23-June-2014,427.50,429.30,418.50,423.75,422.383539841541307458,143255,6426,60508554.00,41311,28.84,10.80,-3.75
20-June-2014,427.95,437.55,421.60,424.50,430.133511916985781761,331124,11532,142427529.00,57053,17.23,15.95,-3.45
19-June-2014,430.00,430.00,419.65,425.00,425.736850150657749687,340175,11900,144825033.00,102248,30.06,10.35,-5.00
18-June-2014,421.00,443.20,418.55,425.15,430.502333201895238918,1422723,37519,612485571.00,230086,16.17,24.65,4.15
17-June-2014,415.55,416.00,410.65,412.85,412.779091195539047655,104731,2745,43230767.00,33476,31.96,5.35,-2.70
16-June-2014,413.55,417.90,410.30,413.60,413.228762204653059375,176572,5370,72964629.00,56490,31.99,7.60,0.05
13-June-2014,418.00,420.50,407.20,414.10,414.012552729473328230,224732,6211,93041869.00,75054,33.40,13.30,-3.90
12-June-2014,413.00,418.50,411.35,415.10,415.634537631057201977,231006,6561,96014072.00,50947,22.05,7.15,2.10
11-June-2014,408.95,416.70,407.15,411.55,412.657994393882466151,369953,10912,152664063.00,106749,28.85,9.55,2.60
10-June-2014,399.80,409.40,396.30,407.35,404.794264956029661912,359788,9716,145640119.00,135802,37.75,13.10,7.55
9-June-2014,397.50,402.00,393.75,396.40,398.441738878011722634,323818,5801,129022607.00,182269,56.29,8.25,-1.10
6-June-2014,388.35,397.00,387.00,395.55,392.641642278927281751,292155,6941,114712219.00,98023,33.55,10.00,7.20
5-June-2014,391.80,392.00,385.00,387.00,387.110579399498197165,120366,3244,46594952.00,43265,35.94,7.00,-4.80
4-June-2014,388.00,391.85,387.45,390.40,389.895266146910105362,160588,3849,62612501.00,72936,45.42,4.40,2.40
3-June-2014,387.25,389.75,384.20,388.00,388.016738704942097537,98096,3059,38062890.00,28520,29.07,5.55,0.75
2-June-2014,388.10,389.00,381.90,386.05,385.722274948507733936,99044,3397,38203477.00,28929,29.21,7.10,-2.05
30-May-2014,370.00,385.00,368.70,384.15,379.768973498345635021,251456,7523,95495187.00,87838,34.93,16.30,14.15
29-May-2014,380.00,382.15,371.80,372.95,375.271041902480301548,181994,6072,68297078.00,69480,38.18,10.35,-7.05
28-May-2014,379.00,382.45,376.80,379.80,379.862117213218407215,245143,3746,93120539.00,178716,72.90,5.65,0.80
27-May-2014,381.30,386.05,377.50,378.20,381.113600678486699597,174506,6587,66506610.00,80375,46.06,8.55,-3.10
26-May-2014,388.10,390.40,380.00,382.80,384.158114126917659598,210152,6196,80731596.00,107110,50.97,10.40,-5.30
23-May-2014,388.00,393.40,385.00,386.95,388.886169655027786515,143055,4406,55632111.00,52518,36.71,8.40,-1.05
22-May-2014,393.80,393.80,384.75,387.40,388.246549277102796450,128234,3076,49786408.00,58814,45.86,9.05,-6.40
21-May-2014,392.00,393.90,386.55,389.75,390.553923806156614521,379007,6034,148022671.00,252127,66.52,7.35,-2.25
20-May-2014,384.00,392.50,380.00,390.05,386.840854407852089290,251449,6116,97270746.00,89578,35.62,12.50,6.05
