Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
8-July-2013,325.00,326.00,315.70,318.10,320.248339171397511776,66232,1692,21210688.00,13367,20.18,10.30,-6.90
5-July-2013,332.75,333.75,325.30,326.70,328.907041797170320768,92590,2084,30453503.00,29363,31.71,8.45,-6.05
4-July-2013,328.00,334.70,323.25,332.50,329.427750430716219542,81260,2542,26769299.00,12068,14.85,11.45,4.50
3-July-2013,331.00,336.00,325.00,327.70,330.752995634999198649,106071,3301,35083301.00,18894,17.81,11.00,-3.30
2-July-2013,322.40,333.95,319.30,331.85,330.789564329910059322,219478,5621,72601032.00,113967,51.93,14.65,9.45
1-July-2013,313.40,325.80,310.75,323.25,319.164883122453356208,93260,2640,29765317.00,27845,29.86,15.05,9.85
28-June-2013,295.00,315.60,288.25,313.00,305.376936218869211403,299101,6615,91338547.00,35391,11.83,27.35,18.00
27-June-2013,296.90,305.45,296.30,298.80,301.350721631228101243,79057,2853,23823884.00,21503,27.20,9.15,1.90
26-June-2013,287.00,298.45,286.00,296.70,294.145170072966203216,55094,1471,16205634.00,13405,24.33,12.45,9.70
25-June-2013,285.85,289.30,283.50,287.05,286.631497091069679921,52081,1154,14928055.00,13274,25.49,5.80,1.20
24-June-2013,289.65,289.65,276.30,284.45,282.237824788106155342,57576,2194,16250125.00,17753,30.83,13.35,-5.20
21-June-2013,291.00,295.50,286.05,290.35,294.062382915759917278,231137,2000,67968697.00,188671,81.63,9.45,-0.65
20-June-2013,296.00,296.00,290.70,291.25,291.870428464449796595,49409,1091,14421026.00,28489,57.66,5.30,-4.75
19-June-2013,296.00,298.75,293.95,297.05,297.017133532771280935,25739,756,7644924.00,7088,27.54,4.80,1.05
18-June-2013,298.00,298.30,293.30,294.35,295.601210870819978140,81429,2127,24070511.00,42998,52.80,5.00,-3.65
17-June-2013,304.00,304.00,297.25,299.10,299.560600015957871219,25066,805,7508786.00,9735,38.84,6.75,-4.90
14-June-2013,299.00,304.65,298.05,302.05,302.079037447799000479,29214,687,8824937.00,7707,26.38,6.60,3.05
13-June-2013,305.70,305.70,293.00,296.90,299.587653074106804696,39605,1148,11865169.00,18449,46.58,12.70,-8.80
12-June-2013,307.00,309.00,304.15,305.15,306.746993249359853089,38663,605,11859759.00,18221,47.13,4.85,-1.85
11-June-2013,308.90,310.00,301.40,305.60,305.665190872782439084,32299,1265,9872680.00,8088,25.04,8.60,-3.30
10-June-2013,312.70,312.70,303.05,304.40,306.040057996425801665,29657,728,9076230.00,8832,29.78,9.65,-8.30
7-June-2013,312.00,313.00,306.25,306.85,310.454241098702377752,81842,1397,25408196.00,26247,32.07,6.75,-5.15
6-June-2013,313.40,313.55,305.70,310.50,309.674953625292362287,49596,1233,15358639.00,12043,24.28,7.85,-2.90
5-June-2013,312.35,317.25,311.30,313.90,314.536401864423953794,39476,880,12416639.00,10706,27.12,5.95,1.55
