Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-April-2012,1790.00,1791.90,1780.00,1781.30,1781.978672985781990521,422,33,751995.00,200,47.39,11.90,-8.70
27-April-2012,1775.00,1788.00,1764.00,1780.90,1778.336018957345971563,4220,320,7504578.00,1367,32.39,24.00,5.90
26-April-2012,1763.00,1790.00,1761.90,1771.75,1776.361345761724439265,6866,473,12196497.00,1535,22.36,28.10,8.75
25-April-2012,1778.00,1790.00,1747.00,1779.15,1774.927272727272727272,8635,665,15326497.00,2306,26.71,43.00,1.15
24-April-2012,1794.70,1795.75,1756.05,1766.80,1772.955491132332878581,5864,559,10396611.00,921,15.71,39.70,-27.90
23-April-2012,1800.00,1814.10,1772.00,1778.55,1790.626290877796901893,9296,749,16645662.00,962,10.35,42.10,-21.45
20-April-2012,1788.15,1818.00,1768.75,1797.05,1794.485241730279898218,11790,943,21156981.00,3998,33.91,49.25,8.90
19-April-2012,1760.00,1814.00,1760.00,1807.95,1797.286562763268744734,23740,1595,42667583.00,8885,37.43,54.00,47.95
18-April-2012,1760.00,1789.00,1755.00,1768.35,1771.573803696514473795,11849,970,20991378.00,3206,27.06,34.00,8.35
17-April-2012,1755.55,1772.00,1741.00,1757.55,1760.005201137748882568,12305,861,21656864.00,4385,35.64,31.00,2.00
16-April-2012,1731.00,1762.90,1722.50,1757.95,1751.651051740812379110,16544,1022,28979315.00,6638,40.12,40.40,26.95
13-April-2012,1701.00,1755.00,1697.05,1740.10,1728.060786471883129877,19988,1477,34540479.00,6270,31.37,57.95,39.10
12-April-2012,1730.00,1730.00,1691.15,1695.25,1702.185235244899272703,15537,1082,26446852.00,4027,25.92,38.85,-34.75
11-April-2012,1718.00,1739.00,1710.00,1730.30,1728.558717877866814037,10857,748,18766962.00,1627,14.99,29.00,12.30
10-April-2012,1746.20,1753.00,1702.65,1718.25,1723.710318450153820570,12027,799,20731064.00,1397,11.62,50.35,-27.95
9-April-2012,1700.00,1754.90,1692.30,1745.90,1736.079057672902274314,25766,1801,44731813.00,6503,25.24,62.60,45.90
4-April-2012,1700.00,1720.85,1695.50,1709.90,1709.028258166610150333,17694,1172,30239546.00,1882,10.64,25.35,9.90
3-April-2012,1749.00,1752.75,1690.00,1694.35,1704.991680918287486593,34499,2715,58820508.00,13655,39.58,62.75,-54.65
2-April-2012,1770.00,1770.00,1732.05,1740.10,1746.685453791960215499,4826,444,8429504.00,1080,22.38,37.95,-29.90
30-March-2012,1706.00,1770.80,1705.00,1758.65,1746.153985200248545444,35406,2511,61824328.00,11889,33.58,65.80,52.65
29-March-2012,1707.00,1714.35,1694.00,1706.20,1703.293144950287807430,9555,569,16274966.00,3505,36.68,20.35,-0.80
28-March-2012,1680.00,1719.00,1680.00,1698.65,1702.192178220202457380,83178,1773,141584941.00,66405,79.83,39.00,18.65
27-March-2012,1669.00,1689.95,1662.00,1680.00,1676.282787975525405693,7518,479,12602294.00,2979,39.62,27.95,11.00
26-March-2012,1653.60,1668.70,1638.00,1660.25,1653.955064594645197528,5341,362,8833774.00,1432,26.81,30.70,6.65
23-March-2012,1661.00,1672.50,1648.00,1665.25,1660.267155067155067155,4095,325,6798794.00,1145,27.96,24.50,4.25
22-March-2012,1670.50,1680.80,1651.75,1660.95,1667.431255195344970906,6015,385,10029599.00,2357,39.19,29.05,-9.55
21-March-2012,1675.00,1680.75,1664.90,1673.00,1673.291791851940872491,8321,391,13923461.00,5779,69.45,15.85,-2.00
20-March-2012,1682.00,1682.25,1658.45,1674.90,1672.508438818565400843,5214,369,8720459.00,1339,25.68,23.80,-7.10
19-March-2012,1670.00,1682.00,1658.00,1675.60,1671.156824572788232749,4623,390,7725758.00,859,18.58,24.00,5.60
16-March-2012,1688.05,1707.55,1672.45,1679.90,1691.637190500252652854,5937,603,10043250.00,1370,23.08,35.10,-8.15
15-March-2012,1666.15,1699.00,1666.15,1680.55,1681.797987713139418254,31904,796,53656083.00,20967,65.72,32.85,14.40
14-March-2012,1708.00,1718.00,1672.30,1682.70,1702.031086231538828013,8396,675,14290253.00,3622,43.14,45.70,-25.30
13-March-2012,1701.90,1709.00,1692.00,1695.15,1699.764798118384947079,2551,245,4336100.00,710,27.83,17.00,-6.75
12-March-2012,1706.75,1707.10,1689.60,1696.75,1699.451874366767983789,3948,346,6709436.00,1926,48.78,17.50,-10.00
9-March-2012,1709.00,1709.00,1696.00,1699.30,1702.431612081241100202,13343,1046,22715545.00,6648,49.82,13.00,-9.70
7-March-2012,1675.00,1704.00,1671.00,1688.00,1689.093755346449957228,11690,869,19745506.00,2598,22.22,33.00,13.00
6-March-2012,1669.90,1708.80,1664.30,1686.80,1693.352971008367847181,11831,1112,20034059.00,4235,35.80,44.50,16.90
5-March-2012,1685.00,1694.00,1669.00,1673.45,1677.641770011273957158,7096,517,11904546.00,1996,28.13,25.00,-11.55
3-March-2012,1672.00,1692.00,1672.00,1684.35,1685.548427281220803488,3211,216,5412296.00,719,22.39,20.00,12.35
2-March-2012,1672.00,1728.70,1662.10,1673.85,1693.327505032240455801,58622,3648,99266245.00,14928,25.46,66.60,1.85
