Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
25-February-2014,10.25,10.40,10.19,10.23,10.276114347326186625,419214,1066,4307891.00,217454,51.87,0.21,-0.02
24-February-2014,10.10,10.34,10.05,10.22,10.179065450645192357,757991,1466,7715640.00,341906,45.11,0.29,0.12
21-February-2014,10.15,10.35,10.06,10.10,10.191423998284897106,820942,1472,8366568.00,396082,48.25,0.29,-0.05
20-February-2014,10.25,10.25,10.07,10.10,10.160918185602597318,526081,1122,5345466.00,299674,56.96,0.18,-0.15
19-February-2014,10.09,10.35,10.09,10.17,10.235162068082732479,523422,1301,5357309.00,275981,52.73,0.26,0.08
18-February-2014,10.41,10.50,10.13,10.20,10.329936895172805004,1033043,1976,10671269.00,484173,46.87,0.37,-0.21
17-February-2014,10.80,10.80,9.90,10.41,10.297912230155747630,1676430,2795,17263729.00,659255,39.32,0.90,-0.39
14-February-2014,11.05,11.28,10.81,10.92,11.011603532690069435,677897,1642,7464733.00,261985,38.65,0.47,-0.13
13-February-2014,11.16,11.33,10.95,11.06,11.095358592443459552,868228,2060,9633301.00,356836,41.10,0.38,-0.10
12-February-2014,11.03,11.24,10.95,11.16,11.124370257966616084,790800,1822,8797152.00,394650,49.91,0.29,0.13
11-February-2014,11.00,11.12,10.92,10.96,11.002726014476076872,617018,1305,6788880.00,250386,40.58,0.20,-0.04
10-February-2014,11.35,11.45,11.00,11.02,11.217679881298196484,717765,2043,8051658.00,276852,38.57,0.45,-0.33
7-February-2014,11.50,11.52,11.14,11.23,11.311663867898124825,857520,2129,9699978.00,394584,46.01,0.38,-0.27
6-February-2014,11.45,11.55,11.10,11.34,11.347281643462488781,1588938,3542,18030127.00,462300,29.09,0.45,-0.11
5-February-2014,11.44,11.75,11.32,11.41,11.523110059493147815,1766590,4465,20356611.00,682729,38.65,0.43,-0.03
4-February-2014,10.75,11.55,10.75,11.43,11.240714662622552338,2437122,5668,27394993.00,938690,38.52,0.80,0.68
3-February-2014,10.74,11.40,10.73,11.04,11.103249714831541949,2695775,5381,29931863.00,1181212,43.82,0.67,0.30
31-January-2014,9.89,10.75,9.85,10.75,10.508072897774632498,2701756,5469,28390249.00,1314733,48.66,0.90,0.86
