Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
12-August-2014,56.00,57.60,54.00,55.00,55.193610501470040167,48298,1375,2665741.00,30910,64.00,3.60,-1.00
11-August-2014,55.95,55.95,53.00,54.75,54.512272791320276173,35485,1016,1934368.00,15132,42.64,2.95,-1.20
8-August-2014,53.80,54.10,51.60,52.35,52.839151334327863417,60330,1466,3187786.00,31904,52.88,2.50,-1.45
7-August-2014,57.55,58.00,54.20,55.20,56.108550357225167089,95458,2127,5356010.00,45658,47.83,3.80,-2.35
6-August-2014,57.40,61.15,56.60,57.60,58.421473258096172718,163040,3344,9525037.00,49114,30.12,4.55,0.20
5-August-2014,58.80,62.00,56.50,57.85,59.249735648336758842,218459,4123,12943638.00,78364,35.87,5.50,-0.95
4-August-2014,53.00,57.80,52.90,57.80,56.365129950318971551,175721,2262,9904537.00,91945,52.32,4.90,4.80
1-August-2014,49.50,52.60,49.10,52.55,52.307253542889938634,226510,1972,11848116.00,126259,55.74,3.50,3.05
31-July-2014,50.85,51.00,49.60,50.10,50.314995510326249625,33410,511,1681024.00,23077,69.07,1.40,-0.75
30-July-2014,49.00,50.50,48.50,50.20,49.741113598426521395,77281,863,3844043.00,46559,60.25,2.00,1.20
28-July-2014,51.45,51.45,47.70,48.75,49.080318980760448259,85397,1479,4191312.00,44438,52.04,3.75,-2.70
25-July-2014,50.95,50.95,47.20,49.80,49.084486285550887534,136389,1842,6694584.00,75785,55.57,3.75,-1.15
24-July-2014,47.95,49.65,45.60,49.65,49.080244319606021733,271284,1541,13314685.00,87327,32.19,4.05,1.70
23-July-2014,48.75,48.75,46.00,47.30,48.338694883278148571,575642,3456,27825783.00,188002,32.66,2.75,-1.45
22-July-2014,46.45,46.45,46.45,46.45,46.449988130094167919,25274,75,1173977.00,25274,100.00,0.00,0.00
21-July-2014,44.25,44.25,44.25,44.25,44.249911567032189600,5654,27,250189.00,5654,100.00,0.00,0.00
18-July-2014,42.15,42.15,42.15,42.15,42.149935924818453652,4682,14,197346.00,4682,100.00,0.00,0.00
17-July-2014,42.30,42.40,40.00,40.15,40.884442365134775254,27787,397,1136056.00,17152,61.73,2.40,-2.15
16-July-2014,40.85,42.45,40.40,41.65,41.621385874445214089,38979,366,1622360.00,24821,63.68,2.05,0.80
15-July-2014,39.00,40.75,38.50,40.50,39.746041699325913152,6379,118,253540.00,3579,56.11,2.25,1.50
14-July-2014,39.45,40.45,38.50,39.00,39.252486610558530986,20912,353,820848.00,13330,63.74,1.95,-0.45
11-July-2014,41.00,41.20,38.45,38.70,39.835599571734475374,18680,243,744129.00,11771,63.01,2.75,-2.30
10-July-2014,41.85,41.85,39.65,40.10,40.325451593261619646,19708,290,794734.00,14855,75.38,2.20,-1.75
9-July-2014,41.95,42.00,40.05,40.65,40.700593043757012341,37434,409,1523586.00,27300,72.93,1.95,-1.30
8-July-2014,43.50,43.90,41.65,41.70,42.302816630802336304,52048,429,2201777.00,35541,68.29,2.25,-1.80
7-July-2014,44.60,44.60,43.50,43.80,44.024840589915111684,25563,319,1125407.00,17350,67.87,1.10,-0.80
4-July-2014,43.00,45.70,43.00,44.75,44.681069627722347387,37284,526,1665889.00,28086,75.33,2.70,1.75
3-July-2014,45.40,45.40,43.25,43.60,43.741251620070357341,10802,282,472493.00,10410,96.37,2.15,-1.80
2-July-2014,45.00,45.90,43.50,43.95,44.510293764655920530,54159,518,2410633.00,31558,58.27,2.40,-1.05
1-July-2014,42.55,44.60,42.25,44.60,44.229989028093184659,78382,1004,3466835.00,45440,57.97,2.35,2.05
