Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
18-July-2013,68.00,74.25,66.75,73.80,71.064958108650023938,2366479,15428,168173731.00,400599,16.93,7.50,5.80
17-July-2013,68.00,70.20,66.15,67.60,68.021227891318428696,1743037,11447,118563517.00,149385,8.57,4.05,-0.40
16-July-2013,73.00,73.00,67.25,67.65,69.168756101593201504,1977967,11882,136813517.00,386117,19.52,5.75,-5.35
15-July-2013,71.10,75.45,70.50,74.95,74.504541125061570386,4044152,12524,301307689.00,1993854,49.30,4.95,3.85
12-July-2013,71.90,73.20,70.15,71.95,71.610592599168408147,1667164,10485,119386602.00,120398,7.22,3.05,0.05
11-July-2013,65.40,72.70,65.40,71.90,69.838719875388819030,3384608,19439,236376690.00,637311,18.83,7.30,6.50
10-July-2013,67.00,67.75,63.60,64.10,66.032002016375109278,1007749,6002,66543684.00,145090,14.40,4.15,-2.90
9-July-2013,63.70,67.10,63.50,66.75,65.427883400637431125,902372,5634,59040290.00,112651,12.48,3.60,3.05
8-July-2013,63.80,63.90,62.00,63.15,63.015856400207867292,536881,3895,33832016.00,40574,7.56,1.90,-0.65
5-July-2013,64.70,66.40,63.80,64.65,64.913924177253175952,619814,4329,40234559.00,60149,9.70,2.60,-0.05
4-July-2013,64.80,67.05,61.30,64.00,64.254739265723127332,1406336,10883,90363753.00,104924,7.46,5.75,-0.80
3-July-2013,66.80,66.80,63.10,64.00,64.205851688322913365,1110688,5759,71312669.00,334150,30.08,3.70,-2.80
2-July-2013,69.00,70.15,67.50,67.90,68.716529967328907822,672766,4826,46230145.00,70271,10.45,2.65,-1.10
1-July-2013,63.10,69.25,62.95,68.75,66.700991995716568683,1583777,9434,105639497.00,440334,27.80,6.30,5.65
28-June-2013,61.25,63.35,60.55,63.10,62.214193335228397386,671921,4760,41803023.00,143826,21.41,2.80,1.85
27-June-2013,60.50,60.95,57.80,60.05,59.575937029036868218,949517,5542,56568365.00,149836,15.78,3.15,-0.45
26-June-2013,61.20,61.85,58.90,59.20,60.266707791477117458,995344,5662,59986106.00,134111,13.47,2.95,-2.00
25-June-2013,61.95,62.50,59.10,60.55,60.881843979101522575,1120273,7990,68204286.00,94224,8.41,3.40,-1.40
24-June-2013,63.00,63.95,60.45,61.45,61.388964659400439483,775001,4272,47576509.00,203182,26.22,3.50,-1.55
21-June-2013,64.50,66.70,60.80,63.40,64.019742335349539342,1265909,8416,81043168.00,165570,13.08,5.90,-1.10
20-June-2013,69.90,69.90,64.65,65.05,66.869357652006096218,926476,6043,61952855.00,212930,22.98,5.25,-4.85
19-June-2013,68.70,72.20,68.05,71.60,71.050915006327245706,1073927,6570,76303496.00,248751,23.16,4.15,2.90
18-June-2013,69.70,70.80,68.20,68.80,69.568656885762413049,1031193,6019,71738712.00,196356,19.04,2.60,-0.90
17-June-2013,68.70,70.25,66.00,69.30,68.318698733045197746,863251,5551,58976185.00,217439,25.19,4.25,0.60
14-June-2013,66.50,69.60,66.10,68.40,67.898092171565969367,743201,3980,50461930.00,116402,15.66,3.50,1.90
13-June-2013,68.50,69.50,65.10,65.55,67.207244568791823695,766312,3731,51501718.00,132880,17.34,4.40,-2.95
12-June-2013,69.05,71.05,67.60,69.55,69.461600492854399592,887889,4707,61674191.00,76543,8.62,3.45,0.50
11-June-2013,72.00,73.40,69.15,70.00,70.544227931715502578,656723,3281,46328017.00,100835,15.35,4.25,-2.00
10-June-2013,75.30,76.60,71.90,73.00,74.121106337271750805,793212,3725,58793751.00,151757,19.13,4.70,-2.30
7-June-2013,74.00,76.60,73.65,74.95,75.325969100967793566,1262046,4271,95064838.00,416207,32.98,2.95,0.95
6-June-2013,71.80,74.85,71.25,74.00,73.344156036240278203,845137,4896,61985860.00,151126,17.88,3.60,2.20
5-June-2013,70.00,72.80,69.00,72.30,71.309768044814711120,850078,4598,60618865.00,77423,9.11,3.80,2.30
4-June-2013,71.25,73.15,70.50,70.90,71.801167545341603572,657619,3445,47217812.00,110080,16.74,2.65,-0.35
3-June-2013,70.05,72.60,69.15,71.90,71.051057206966201727,964428,4780,68523629.00,115511,11.98,3.45,1.85
31-May-2013,75.00,75.00,68.75,69.80,71.858562583408648533,1987204,6400,142797623.00,822826,41.41,6.25,-5.20
30-May-2013,77.00,77.00,73.40,75.10,75.222603945422807196,951533,4971,71576790.00,207727,21.83,3.60,-1.90
29-May-2013,80.60,80.65,76.55,77.65,78.086061550593848684,854679,3982,66738517.00,122164,14.29,4.10,-2.95
28-May-2013,81.35,82.50,79.65,80.80,81.091613796657112492,931530,5138,75539271.00,81750,8.78,2.85,-0.55
27-May-2013,79.80,81.35,78.20,80.85,79.953223234299156978,946239,4718,75654858.00,124418,13.15,3.15,1.05
24-May-2013,77.70,80.75,76.25,79.25,78.724723489044650174,1089559,5556,85775231.00,131123,12.03,4.50,1.55
23-May-2013,78.90,78.90,72.50,76.80,76.076060435525313189,2610319,10179,198582786.00,584446,22.39,6.40,-2.10
22-May-2013,82.05,84.00,78.55,79.40,81.671130608510585895,1380469,6316,112744464.00,260814,18.89,5.45,-2.65
21-May-2013,82.40,86.15,80.75,81.55,83.296747823791101258,1386241,7572,115469367.00,138754,10.01,5.40,-0.85
20-May-2013,85.15,86.20,82.15,82.50,83.884181520802636827,925051,4855,77597146.00,153687,16.61,4.05,-2.65
17-May-2013,84.70,87.30,84.10,85.45,85.823521069657303200,1748747,8092,150083625.00,234561,13.41,3.20,0.75
16-May-2013,80.10,86.70,79.50,84.40,83.793751631154273700,3590249,13538,300840433.00,782230,21.79,7.20,4.30
15-May-2013,75.50,80.75,75.50,80.05,79.313713346270337620,1369199,5163,108596257.00,482971,35.27,5.25,4.55
14-May-2013,76.25,77.30,75.10,75.60,76.149449984007120308,431442,2569,32854071.00,37549,8.70,2.20,-0.65
13-May-2013,77.75,78.75,75.50,76.45,77.259275286220517109,1136973,5576,87841710.00,309530,27.22,3.25,-1.30
11-May-2013,77.10,78.50,76.85,78.05,77.927685008778811311,133845,754,10430231.00,21601,16.14,1.65,0.95
10-May-2013,77.00,78.40,76.65,77.45,77.584246617153321802,491450,2509,38128778.00,72608,14.77,1.75,0.45
9-May-2013,80.00,80.45,76.90,77.35,78.930287423228338358,972364,5654,76748970.00,155074,15.95,3.55,-2.65
8-May-2013,77.40,82.00,76.50,80.45,80.134426888129399397,2180412,10733,174726066.00,320609,14.70,5.50,3.05
7-May-2013,77.00,77.80,76.10,76.60,76.918970526925488274,628438,3085,48338804.00,153782,24.47,1.70,-0.40
6-May-2013,78.20,79.90,76.30,77.95,78.245607394006162832,1149147,6142,89915705.00,129966,11.31,3.60,-0.25
3-May-2013,74.10,79.60,72.35,77.50,76.656954734132669628,1927766,10191,147776671.00,262923,13.64,7.25,3.40
2-May-2013,74.00,76.95,73.25,74.40,75.360212810348424786,891498,4461,67183479.00,180684,20.27,3.70,0.40
30-April-2013,75.25,76.25,72.50,74.40,74.394318917067353437,1576460,6143,117279668.00,464604,29.47,3.75,-0.85
29-April-2013,71.00,76.20,70.60,75.20,74.478640916261044149,2100886,8918,156471134.00,336452,16.01,5.60,4.20
