Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
19-October-2012,204.40,208.25,203.25,206.45,206.434186385976189519,597384,5128,123320480.00,153243,25.65,5.00,2.05
18-October-2012,205.85,207.80,201.60,203.60,204.809153738556536430,581227,5194,119040610.00,256124,44.07,6.20,-2.25
17-October-2012,210.45,211.00,202.55,203.20,205.338391815057125418,373564,3941,76707031.00,122724,32.85,8.45,-7.25
16-October-2012,215.90,216.90,209.00,209.40,211.514154667738554960,139318,1658,29467729.00,53781,38.60,7.90,-6.50
15-October-2012,214.00,218.40,213.10,214.60,216.091607538764787669,292727,4352,63255848.00,133559,45.63,5.30,0.60
12-October-2012,209.00,217.40,209.00,214.95,215.244292904476700176,602408,4483,129664884.00,266705,44.27,8.40,5.95
11-October-2012,210.80,212.20,207.60,209.20,209.131593562917607934,293487,1593,61377404.00,161314,54.96,4.60,-1.60
10-October-2012,210.70,214.40,209.25,209.65,210.443608281948740174,355327,2031,74776296.00,215378,60.61,5.15,-1.05
9-October-2012,210.00,213.50,208.05,210.45,210.871833351198770857,139935,1324,29508350.00,59528,42.54,5.45,0.45
8-October-2012,215.00,216.00,208.60,209.40,211.179204659163734076,266829,1784,56348736.00,170095,63.75,7.40,-5.60
5-October-2012,219.10,220.70,209.40,216.00,216.915751805878364342,255139,2876,55343668.00,32741,12.83,11.30,-3.10
4-October-2012,216.50,220.20,215.15,217.35,218.006752713074024472,512979,6222,111832886.00,187076,36.47,5.05,0.85
3-October-2012,212.00,215.95,210.60,214.20,213.728261649817550995,1003020,3854,214373721.00,564531,56.28,5.35,2.20
1-October-2012,202.75,210.10,202.25,209.15,208.152577900466530288,475639,5022,99005484.00,204894,43.08,7.85,6.40
28-September-2012,203.00,204.45,200.90,201.95,202.490564849400946664,206409,2043,41795875.00,120778,58.51,3.55,-1.05
27-September-2012,205.00,205.80,199.25,201.40,202.280321063688504537,515038,3945,104182052.00,224542,43.60,6.55,-3.60
26-September-2012,194.60,203.00,193.30,202.40,200.522165025242075643,604150,5102,121145466.00,252453,41.79,9.70,7.80
25-September-2012,193.90,197.05,192.65,194.80,194.965149847094801223,81750,997,15938401.00,29152,35.66,4.40,0.90
24-September-2012,193.00,194.90,192.00,193.70,193.398433567261851884,67542,981,13062517.00,12197,18.06,2.90,0.70
21-September-2012,190.10,195.90,190.00,195.20,193.322115829206984388,118951,1515,22995859.00,39116,32.88,5.90,5.10
20-September-2012,189.70,194.30,189.55,191.50,191.394426092862435169,129568,1148,24798593.00,38406,29.64,4.75,1.80
18-September-2012,193.00,193.00,190.20,192.15,191.738696072524485420,71369,1033,13684199.00,15664,21.95,2.80,-0.85
17-September-2012,197.00,198.90,191.60,193.00,194.497104981637312099,181346,1907,35271272.00,101121,55.76,7.30,-4.00
14-September-2012,193.00,197.50,192.00,197.05,195.166056486786732555,182733,1703,35663279.00,101526,55.56,5.50,4.05
13-September-2012,193.45,193.45,189.55,190.95,191.221104991531865523,74987,1109,14339097.00,13668,18.23,3.90,-2.50
12-September-2012,191.00,194.30,190.20,191.25,192.408500032057446944,124776,1298,24007963.00,48191,38.62,4.10,0.25
11-September-2012,189.25,192.25,187.70,190.75,190.796429041167960015,121648,1704,23210004.00,26269,21.59,4.55,1.50
10-September-2012,190.90,191.85,188.15,189.60,189.896123150252175358,72172,881,13705183.00,8877,12.30,3.70,-1.30
8-September-2012,190.85,190.85,189.40,189.80,189.871517671517671517,12025,145,2283205.00,3310,27.53,1.45,-1.05
7-September-2012,190.90,192.50,187.30,189.50,189.708210912077844122,94959,1408,18014502.00,20073,21.14,5.20,-1.40
6-September-2012,180.20,189.80,180.00,188.60,187.767159784056650073,285260,2859,53562460.00,105123,36.85,9.80,8.40
5-September-2012,179.90,181.75,177.40,180.40,179.860751067570962069,79620,993,14320513.00,39364,49.44,4.35,0.50
4-September-2012,181.25,182.65,178.60,181.55,180.239409657099248489,77311,916,13934489.00,16764,21.68,4.05,0.30
3-September-2012,186.80,186.80,180.65,181.90,182.235699802399617714,77429,979,14110328.00,8815,11.38,6.15,-4.90
31-August-2012,187.50,187.50,183.55,185.45,185.437295561624103472,33323,746,6179327.00,5726,17.18,3.95,-2.05
30-August-2012,186.00,189.95,184.95,188.75,187.284525842649539515,95443,1251,17874997.00,33426,35.02,5.00,2.75
29-August-2012,186.00,188.90,185.15,187.15,187.140242860977137233,122951,1389,23009080.00,77397,62.95,3.75,1.15
28-August-2012,188.00,189.75,185.00,186.70,186.264929453497986290,187465,1071,34918155.00,117600,62.73,4.75,-1.30
27-August-2012,191.00,191.75,187.85,188.30,189.480731322938466917,197341,1292,37392317.00,135323,68.57,3.90,-2.70
24-August-2012,190.00,192.20,188.20,190.30,190.207460362400906002,42384,873,8061753.00,7738,18.26,4.00,0.30
23-August-2012,194.00,194.05,189.60,190.80,191.066670309255819036,91510,1403,17484511.00,38197,41.74,4.45,-3.20
22-August-2012,194.20,195.05,192.30,193.40,193.688474242336443182,51771,815,10027446.00,10154,19.61,2.75,-0.80
21-August-2012,188.50,195.10,188.50,194.00,192.862030886200889792,409309,2716,78940165.00,235131,57.45,6.60,5.50
17-August-2012,191.00,194.80,186.60,189.15,189.354789696655524373,55943,989,10593075.00,12143,21.71,8.20,-1.85
16-August-2012,194.90,195.40,191.50,191.85,193.209992938527014905,52397,732,10123624.00,16093,30.71,3.90,-3.05
14-August-2012,196.00,196.40,193.00,194.90,195.063334883000154966,64530,1313,12587437.00,24766,38.38,3.40,-1.10
13-August-2012,194.50,197.25,194.45,196.55,196.147259099369366485,218669,1600,42891325.00,114920,52.55,2.80,2.05
10-August-2012,192.50,194.90,192.00,194.20,193.891063055648802884,92347,988,17905258.00,22998,24.90,2.90,1.70
9-August-2012,191.00,194.45,189.75,193.30,192.319611861642059475,119545,1353,22990848.00,27239,22.79,4.70,2.30
8-August-2012,191.00,193.75,191.00,192.55,192.792403107570594229,182522,2920,35188855.00,79933,43.79,2.75,1.55
7-August-2012,184.90,191.30,184.15,190.50,188.401721059630558774,351179,2779,66162728.00,149359,42.53,7.15,5.60
6-August-2012,184.00,186.00,183.25,184.50,184.621380791502821521,162501,1072,30001159.00,99387,61.16,2.75,0.50
3-August-2012,182.00,184.90,182.00,182.55,183.054683620185540532,340303,1593,62294058.00,190066,55.85,2.90,0.55
2-August-2012,185.45,185.70,182.15,183.55,183.151460047513869492,443239,1463,81179870.00,279243,63.00,3.55,-1.90
1-August-2012,179.30,185.70,179.30,185.30,184.458017884757614469,297460,3950,54868882.00,121297,40.78,6.40,6.00
31-July-2012,180.00,181.50,178.10,180.25,179.638027014881975099,189155,1359,33979431.00,99208,52.45,3.40,0.25
30-July-2012,181.50,182.50,178.50,179.55,179.888910252352933449,837359,2774,150631598.00,553448,66.09,4.00,-1.95
27-July-2012,180.00,183.50,179.75,180.50,181.404579208431087159,485062,4055,87992468.00,187584,38.67,3.75,0.50
26-July-2012,175.00,180.00,175.00,179.30,178.752864348354154951,2558959,8876,457421251.00,1718889,67.17,5.00,4.30
25-July-2012,168.50,176.50,168.00,174.00,173.576163579494276026,1513197,5893,262654930.00,829392,54.81,8.50,5.50
24-July-2012,167.50,170.95,167.25,168.10,168.505251239853928463,313545,1102,52833979.00,240896,76.83,3.70,0.60
23-July-2012,168.10,169.70,166.50,166.90,168.330909622910647013,136705,756,23011677.00,92760,67.85,3.20,-1.20
20-July-2012,169.90,170.30,167.95,168.85,169.073699180190731136,23908,296,4042214.00,13756,57.54,2.35,-1.05
19-July-2012,170.10,171.15,169.25,169.95,169.903487167683277707,43445,328,7381457.00,20657,47.55,1.90,-0.15
18-July-2012,168.05,171.40,167.05,170.05,170.054017281580030174,182275,927,30996596.00,89267,48.97,4.35,2.00
17-July-2012,169.00,170.10,167.00,168.90,168.649486207008330902,61698,632,10405336.00,27073,43.88,3.10,-0.10
16-July-2012,168.35,170.00,166.85,168.45,167.769232320787446044,396624,1064,66541304.00,277851,70.05,3.15,0.10
13-July-2012,170.00,170.40,167.60,167.95,168.372690601684432784,253854,621,42742081.00,218462,86.06,2.80,-2.05
12-July-2012,169.90,170.40,167.65,169.10,168.546211405739193606,275300,788,46400772.00,210673,76.52,2.75,-0.80
11-July-2012,170.25,171.90,169.55,170.40,170.688469644262752964,39383,485,6722224.00,10551,26.79,2.35,0.15
10-July-2012,168.80,171.50,168.20,170.30,169.476483871559969891,272345,1809,46156073.00,154752,56.82,3.30,1.50
9-July-2012,171.90,171.95,166.80,167.95,167.819355297166163181,605116,1948,101550177.00,471499,77.92,5.15,-3.95
6-July-2012,174.00,176.40,172.00,172.90,173.404112172397272143,98099,746,17010770.00,57523,58.64,4.40,-1.10
5-July-2012,175.30,176.75,173.95,174.95,175.200166772554002541,75552,634,13236723.00,33127,43.85,2.80,-0.35
4-July-2012,175.95,176.40,173.55,174.90,174.870682823058313172,95896,855,16769399.00,47617,49.65,2.85,-1.05
3-July-2012,177.00,177.80,174.55,175.60,175.592296907110892014,156197,1669,27426990.00,68997,44.17,3.25,-1.40
