Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
6-June-2014,2009.95,2049.80,1987.50,2045.90,2027.107270355622682960,29132,2769,59053689.00,9251,31.76,62.30,35.95
5-June-2014,2008.15,2014.60,1980.00,1999.70,2008.320714688880671091,51379,1515,103185510.00,38377,74.69,34.60,-8.45
4-June-2014,1980.00,2023.65,1979.55,1999.75,2006.894819214254183554,24919,2688,50009812.00,6950,27.89,44.10,19.75
3-June-2014,1975.75,1991.10,1961.55,1968.95,1974.926111631494848201,18149,1852,35842934.00,5228,28.81,29.55,-6.80
2-June-2014,1954.00,1990.95,1929.10,1975.90,1974.366085363371106738,14737,1762,29096233.00,4585,31.11,61.85,21.90
30-May-2014,1967.70,1967.70,1930.00,1953.15,1946.741033387559067317,12909,1308,25130480.00,3478,26.94,37.70,-14.55
29-May-2014,1942.15,1961.00,1933.00,1942.60,1943.304071333197546789,44187,2865,85868777.00,34800,78.76,28.00,0.45
28-May-2014,1987.80,1987.80,1931.25,1949.75,1948.473347958280414116,25983,2199,50627183.00,14996,57.71,56.55,-38.05
27-May-2014,1970.00,1988.45,1940.00,1972.85,1969.044561658785012731,10996,1778,21651614.00,2705,24.60,48.45,2.85
26-May-2014,1999.55,2013.60,1950.00,1960.05,1992.449583377280877544,37924,2476,75561658.00,23924,63.08,63.60,-39.50
23-May-2014,2012.35,2014.00,1965.20,1983.70,1978.761242338681908959,14521,1990,28733592.00,4307,29.66,48.80,-28.65
22-May-2014,1999.00,2028.60,1975.25,1985.60,2002.485428392745465916,39975,3924,80049355.00,11726,29.33,53.35,-13.40
21-May-2014,1871.00,1967.00,1871.00,1959.20,1937.453614787268948922,45715,5045,88570692.00,15262,33.39,96.00,88.20
20-May-2014,1900.00,1900.00,1844.00,1871.40,1868.506299059986432793,41276,4762,77124466.00,9526,23.08,56.00,-28.60
19-May-2014,1984.00,1984.00,1876.05,1884.40,1914.557228830559715197,35393,4328,67761924.00,13536,38.24,107.95,-99.60
16-May-2014,2000.00,2093.80,1911.65,1934.25,2003.016578605250289231,83843,9577,167938919.00,15595,18.60,182.15,-65.75
15-May-2014,2045.00,2058.70,1947.20,1953.20,1999.556442905543765590,53718,8325,107412173.00,12447,23.17,111.50,-91.80
14-May-2014,2000.00,2048.20,1987.30,2040.55,2024.833349782866166600,20264,2799,41031223.00,6185,30.52,60.90,40.55
13-May-2014,1945.50,1994.90,1939.50,1979.20,1966.028122115257813530,30332,3837,59633565.00,7650,25.22,55.40,33.70
12-May-2014,1919.00,1957.00,1919.00,1947.90,1942.265708703598663893,15867,2107,30817930.00,3917,24.69,38.00,28.90
9-May-2014,1880.00,1926.85,1874.70,1920.70,1910.281570666301819674,14618,2089,27924496.00,5292,36.20,52.15,40.70
8-May-2014,1888.00,1890.00,1873.75,1878.80,1879.938261234775304493,7143,773,13428399.00,2520,35.28,16.25,-9.20
7-May-2014,1901.50,1906.00,1865.20,1871.75,1879.948504168710152035,8156,1406,15332860.00,3053,37.43,40.80,-29.75
6-May-2014,1920.00,1922.05,1893.00,1902.30,1902.588068517424689899,8465,881,16105408.00,3849,45.47,29.05,-17.70
5-May-2014,1898.00,1922.55,1898.00,1918.55,1917.189843730713210062,40507,1297,77659609.00,35344,87.25,24.55,20.55
2-May-2014,1915.00,1927.90,1896.00,1904.65,1913.595394337100498237,16458,1963,31493953.00,5146,31.27,31.90,-10.35
30-April-2014,1958.95,1960.00,1902.00,1913.45,1920.222062334434378781,30577,3569,58714630.00,14720,48.14,58.00,-45.50
29-April-2014,1983.05,1983.05,1939.00,1941.75,1946.220000779453603024,25659,2630,49938059.00,12796,49.87,44.05,-41.30
28-April-2014,1998.00,2000.50,1978.95,1985.40,1986.705221671230848937,54044,1487,107369497.00,44938,83.15,21.55,-12.60
25-April-2014,2000.00,2002.00,1982.55,1996.55,1993.505011135857461024,10776,1520,21482010.00,3870,35.91,19.45,-3.45
23-April-2014,2003.70,2015.15,1993.95,2004.80,2003.731544397097777265,8683,1289,17398401.00,2942,33.88,21.20,1.10
22-April-2014,2013.00,2030.90,2002.00,2005.50,2015.380600738449256561,10021,1409,20196129.00,2170,21.65,28.90,-7.50
21-April-2014,2020.00,2035.95,2005.00,2013.10,2020.519081600992863791,16115,1644,32560665.00,6890,42.76,30.95,-6.90
17-April-2014,1984.00,2022.00,1984.00,2013.40,2011.686280067267539633,52923,3657,106464473.00,34027,64.30,38.00,29.40
16-April-2014,2008.95,2025.95,1990.00,2000.40,2007.330170910359260551,14335,2374,28775078.00,5178,36.12,35.95,-8.55
15-April-2014,2005.05,2013.85,1956.80,2005.85,1978.693700490380988306,15906,2121,31473102.00,3374,21.21,57.05,0.80
11-April-2014,2021.40,2021.75,1993.60,2004.35,2002.982297364495275982,10055,1559,20139987.00,2748,27.33,28.15,-17.05
10-April-2014,2023.00,2036.85,2014.75,2020.30,2022.162025742407672246,11887,1949,24037440.00,5473,46.04,22.10,-2.70
9-April-2014,2031.00,2055.00,1998.80,2032.55,2016.745436105476673427,10846,1668,21873621.00,3132,14.44,56.20,1.55
7-April-2014,2021.00,2046.00,2020.00,2023.70,2031.948674735713191358,6527,807,13262529.00,1731,13.26,26.00,2.70
